cod_localidad,id_provincia,id_departamento,Observaciones,categoría,subcategoria,provincia,localidad,nombre,domicilio,piso,código postal,cod_area,número de teléfono,mail,web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,s/d,S3000FJZ,342.0,455 8119,s/d,s/d,-31.650089,-60.711552,Localización precisa,s/d,DNPyM,Privada,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,s/d,S3000FRT,342.0,457 1884,s/d,s/d,-31.652334,-60.708137,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,s/d,S3000FPB,342.0,459 877,s/d,s/d,-31.661439,-60.712307,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,s/d,S3000FNB,342.0,452 0312,s/d,s/d,-31.6466,-60.7095,Localización precisa,s/d,DNPyM,Privada,1995,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,s/d,S3000FRT,342.0,457 1886,s/d,s/d,-31.6518,-60.7084,Localización precisa,s/d,DNPyM,Municipal,1905,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),s/d,3000,342.0,457 3550,s/d,s/d,-31.65,-60.7167,Localización precisa,s/d,DNPyM,Provincial,1905,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,s/d,S3000CDI,342.0,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,-31.6471,-60.7104,Localización precisa,s/d,DNPyM,Provincial,1914,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,s/d,S3000FHN,342.0,459 6142,s/d,s/d,-31.6571,-60.7154,Localización precisa,s/d,DNPyM,Provincial,1922,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,s/d,S3000FRH,342.0,457 3529,muhistsf@ceride.gov.ar,s/d,-31.6579,-60.7103,Localización precisa,s/d,DNPyM,Provincial,1943,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,s/d,3000,342.0,459 3303,s/d,s/d,-31.6591,-60.7105,Localización precisa,s/d,DNPyM,Privada,1946,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,s/d,S3000FPA,342.0,450 6600 INT. 2573,s/d,s/d,-31.662,-60.7128,Localización precisa,s/d,DNPyM,Provincial,1978,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,s/d,S3004IVH,342.0,460 1575,lopez_claro@unl.edu.ar,s/d,-31.6048,-60.6738,Localización precisa,s/d,DNPyM,Municipal,1990,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,s/d,S3000FRT,342.0,599 870,s/d,s/d,-31.6517,-60.7084,Localización precisa,s/d,DNPyM,Municipal,1982,2017
82035050,82,82035,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,s/d,3001,342.0,490 8022,s/d,s/d,-31.424807,-60.334888,Localización precisa,s/d,DNPyM,Privada,s/d,2017
82063180,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,s/d,S3016JEL,342.0,474 1588,s/d,s/d,-31.6623,-60.7589,Localización precisa,s/d,DNPyM,Municipal,1969,2017
82063180,82,82063,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,s/d,S3016JEL,342.0,474 1588,s/d,s/d,-31.6623,-60.7589,Localización precisa,s/d,DNPyM,Municipal,1980,2017
82126160,82,82126,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,s/d,S2440BCO,3406.0,480 173,s/d,s/d,-31.769377,-61.829332,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
82091260,82,82091,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,s/d,S2349AHN,3562.0,477 112,s/d,s/d,-30.538607,-61.961646,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
82021360,82,82021,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de Mayo 318,s/d,S2322AFH,3493.0,423 962,museo@sunchales.gov.ar,s/d,-30.94452,-61.562949,Localización precisa,s/d,DNPyM,Municipal,1985,2017
82021380,82,82021,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,s/d,2324,3493.0,492 240,s/d,s/d,-30.850561,-61.592373,Localización precisa,s/d,DNPyM,Privada,s/d,2017
82077080,82,82077,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,s/d,3060,3491.0,470 482,s/d,s/d,-29.236964,-61.771951,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
82056140,82,82056,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,s/d,2144,3476.0,461 777,s/d,s/d,-32.585491,-61.163567,Localización precisa,s/d,DNPyM,Municipal,2013,2017
82042290,82,82042,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,s/d,S2600IKT,3462.0,431 163,s/d,s/d,-33.747662,-61.967969,Localización precisa,s/d,DNPyM,Municipal,1909,2017
82133170,82,82133,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,s/d,3550,341.0,449 1095,s/d,s/d,-29.46401,-60.207862,Localización precisa,s/d,DNPyM,Privada,s/d,2017
82028230,82,82028,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,s/d,S2919BHN,3400.0,474 608,mvc-comp@satlink.com,s/d,-33.234815,-60.332494,Localización precisa,s/d,DNPyM,Municipal,1977,2017
82084310,82,82084,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,s/d,2124,341.0,410 7438,s/d,s/d,-33.021686,-60.622068,Localización precisa,s/d,DNPyM,Privada,s/d,2017
82049230,82,82049,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,s/d,3580,3482.0,466 872,s/d,s/d,-28.488481,-59.354166,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
82091280,82,82091,s/d,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,s/d,S2345ADD,3491.0,491 036,s/d,s/d,-30.212202,-61.875771,Localización precisa,s/d,DNPyM,Comunal,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,s/d,S3004IVH,342.0,460 1575,diversidad.cultural@santafeciudad.gov.ar,s/d,-31.6048,-60.6738,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1990,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,s/d,S3000ACU,342.0,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac,-31.637801,-60.691936,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,2000,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,s/d,S3002GVP,342.0,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar,-31.639861,-60.633733,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,s/d,S3002GVP,342.0,4595411,diversidad.cultural@santafeciudad.gov.ar,s/d,-31.657078,-60.708936,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,s/d,S3002GVP,342.0,4573773,museodelaloteria@loteriasantafe.gov.ar,s/d,-31.647543,-60.708642,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,s/d,S3000FNB,342.0,452 0312,s/d,s/d,-31.6466,-60.7095,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,1995,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,s/d,S3002GVP,342.0,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html,-31.647747,-60.701678,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Puerto,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),s/d,3000,342.0,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/,-31.65,-60.7167,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1905,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,s/d,S3000GBJ,342.0,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio,-31.642495,-60.701779,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1996,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Histórico de la Universidad Nacional del Litoral,9 de Julio 2150,s/d,S3002GVP,342.0,4571143 int. 115,museohistorico@unl.edu.ar,www.museohistoricounl.com.ar/index.html,-31.650298,-60.710343,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,s/d,S3000FJZ,342.0,455 8119,s/d,s/d,-31.650089,-60.711552,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Malvinas Santa Fe,Pedro Vittori 4282,s/d,S3002GVP,342.0,4563827,soberanianacional@hotmail.com,s/d,-31.62889,-60.698854,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Municipal de Artes Visuales Sor Josefa Díaz y Clucellas,San Martín 2068,s/d,S3000FRT,342.0,457 1886,diversidad.cultural@santafeciudad.gov.ar,www.santafeciudad.gov.ar/blogs/agenda-sfc/lugar/museo-municipal-de-artes-visuales-sor-josefa-diaz-y-clucellas/,-31.6518,-60.7084,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1905,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Pedagógico “Prof. Enrique Muzzio”,Junín 2850,s/d,S3000FPB,342.0,459 877,s/d,s/d,-31.661439,-60.712307,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1993,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Penitenciario de la Provincia de Santa Fe,San Jerónimo 1168,s/d,S3000FHN,342.0,459 6142,museorosagalisteo@santafe.gov.ar,www.museorosagalisteo.gob.ar,-31.6571,-60.7154,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1922,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,s/d,S3000CDI,342.0,457 3770,ameghino@santafe-conicet.gov.ar,www.museoameghino.gob.ar,-31.6471,-60.7104,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1914,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Academia Argentina de Fotografía,Rivadavia 3192,s/d,S3002GVP,342.0,4555942,info@aafsantafe.com.ar,/aafsantafe.com.ar/,-31.638864,-60.687468,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Academia de Arte del Litoral,San Juan 2373,s/d,S3002GVP,s/d,s/d,academiadeartedellitoral@hotmail.com,www.academiadeartedellitoral.com/,-31.636234,-60.675311,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Aguas Santafesinas S.a.-Planta Potabilizadora Santa Fe Ing. Marcial Candioti,Gobernador Candioti 1500,s/d,S3002GVP,342.0,4504573,visitasguiadas-sfe@aguasdesantafe.com.ar,s/d,-31.606419,-60.668038,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Alianza Francesa de Santa Fe,Bv. Gálvez 2147,s/d,S3002GVP,342.0,4558575,cultura.afsf@gmail.com,www.afsantafe.com.ar/web,-31.656622,-60.712105,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Archivo General de la Provincia,Av. General López 2792,s/d,S3002GVP,342.0,4506600 int. 1571,sipar@santafe.gob.ar,s/d,-31.646716,-60.709293,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Asociación Argentina de Cultura Inglesa de Santa Fe,Monseñor Zaspe 2790,s/d,S3002GVP,342.0,4582288,principalsfe@culturalinglesa.org.ar,www.culturalinglesa.org.ar/,-31.636805,-60.697882,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Asociación Cultural Israelita Argentina “I.l.Peretz”,Francia 2248,s/d,S3002GVP,342.0,4564424,acisraeliaarg@gigared.com,s/d,-31.651653,-60.717597,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Casa De La Cultura China y Paseo por la Cultura China “Ni Hao”,Monseñor Zaspe 2721,s/d,S3002GVP,s/d,s/d,casadelaculturachinasantafe@gmail.com,s/d,-31.646254,-60.705723,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Casa de la Cultura Indo-Afro-Americana “Mario Luis López”,Monseñor Zaspe 2721,s/d,S3002GVP,s/d,s/d,indoafro@hotmail.com,s/d,-31.655617,-60.710958,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Casa de Catalunya de Santa Fe,Saavedra 1932,s/d,S3002GVP,342.0,4121937,info@casalsantafe.org,www.casalsantafe.org,-31.651698,-60.717616,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Centro Cultural Roma,San Jerónimo 2673,s/d,S3002GVP,342.0,4563958,culturalroma@ceted.arnetbiz.com.ar,s/d,-31.647963,-60.715098,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Centro Experimental del Color,Bv. Gálvez 1150,s/d,S3002GVP,342.0,4571609,diversidad.cultural@santafeciudad.gov.ar,s/d,-31.639066,-60.702006,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Centro Numismático Santa Fe,Cardenal Fasolino 266,s/d,S3002GVP,s/d,s/d,cenusa1573@yahoo.com.ar,s/d,-31.644626,-60.721185,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Espacio de Arte Fundación Osde,Rivadavia 3238,s/d,S3002GVP,342.0,4552929 int 221,ana.walker@osde.com.ar,s/d,-31.618757,-60.694567,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Instituto Superior de Fotografía Lux Capere,San Martín 3283,s/d,S3002GVP,342.0,155980555,santafe@luxcapere.com.ar,www.luxcapere.com.ar/,-31.655469,-60.711778,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,La Casa del Sur,San Jerónimo 1133,s/d,S3002GVP,342.0,4581026,s/d,s/d,-31.635807,-60.710313,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Logia Masónica Armonía Nº 99,9 de Julio 2454,s/d,S3002GVP,s/d,s/d,tempy22@gmail.com,logiaarmonia.com.ar/wp,-31.638131,-60.704004,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Reserva Ecológica Ciudad Universitaria – UNL,Costanera Este,s/d,S3002GVP,342.0,4977430,reservaecologica@unl.edu.ar,s/d,-31.639525,-60.702161,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Solcuer – Espacio Turístico Cultural,República de Siria 3530,s/d,S3002GVP,342.0,4522170,espacioturisticocultural@hotmail.com,s/d,-31.662228,-60.712582,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Unión y Benevolencia Dante Alighieri,25 de Mayo 2569,s/d,S3002GVP,342.0,4556417,contacto@uybdantealighierisf.org.ar,www.uybdantealighierisf.org.ar/web,-31.644595,-60.707506,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,s/d,2017
82063170,82,82063,s/d,Espacios de Exhibición Patrimonial,s/d,Santa Fe,Santa Fe,Museo Casa de Los Aldao,Monseñor Zaspe 2861,s/d,3002,342.0,4593222,lajuntadehistoria@hotmail.com,Facebook.com/biancastella1/,-31.65556411,-60.71272373,Localización precisa,s/d,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,s/d,2017
86049110,86,86049,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo De Ciencias Antropológicas Y Naturales Emilio Y Duncan Wagner,Avellaneda 355 b° centro,s/d,G4200DBG,385.0,421 1380,info@wagnermuseo.gov.ar,www.wagnermuseo.gov.ar,-27.7867,-64.257,Localización precisa,s/d,DNPyM,Provincial,1917,2017
86049110,86,86049,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Histórico De La Provincia Dr. Orestes Di Lullo,Urquiza 354,s/d,G4200DHH,385.0,421 2893,s/d,s/d,-27.7882,-64.255,Localización precisa,s/d,DNPyM,Provincial,1941,2017
86049110,86,86049,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Provincial De Bellas Artes Ramón Gómez Cornet,Belgrano (s) 1554,s/d,G4200ABP,385.0,421 1839,artecornet@gmail.com,s/d,-27.8,-64.2529,Localización precisa,s/d,DNPyM,Provincial,1943,2017
86028030,86,86028,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Icaño,Museo Integral Provincial De Icaño Nicolás De La Fuente,s/d,s/d,5265,3832.0,448 0055,s/d,s/d,-28.9,-65.316681,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
86035090,86,86035,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,La Banda,Museo De La Ciudad Lázaro Criado,Av. Comandante Besares 222,s/d,G4300DOP,385.0,427 7654,s/d,s/d,-27.7322,-64.2418,Localización precisa,s/d,DNPyM,Municipal,1938,2017
86147130,86,86147,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Municipal Rincón De Atacama,Caseros 468,s/d,G4220AIJ,s/d,s/d,s/d,s/d,-27.495376,-64.861564,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
86147130,86,86147,s/d,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Bellas Artes Y Artesanías,Juan B. Alberdi y Juan D. Perón,s/d,G4220ACS,s/d,s/d,s/d,s/d,-27.495649,-64.864101,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
